_________ H3 _________
root@p4:/home/p4/P4_Labs_Docs/LabML/Codigo/r1# tcpdump -i eth0 -n not ip6 > tcpdump3.txt
tcpdump: verbose output suppressed, use -v or -vv for full protocol decode
listening on eth0, link-type EN10MB (Ethernet), capture size 262144 bytes

22:12:51.077347 IP 10.0.1.82.58823 > 10.0.6.1.80: Flags [S], seq 1556002166, win 8192, length 0
22:12:51.133253 IP 10.0.1.82.61853 > 10.0.6.1.80: Flags [S], seq 4151523909, win 8192, length 0
22:12:51.208916 IP 10.0.1.82.10887 > 10.0.6.1.80: Flags [S], seq 4030875583, win 8192, length 0
22:12:51.320206 IP 10.0.1.82.48097 > 10.0.6.1.80: Flags [S], seq 3348560806, win 8192, length 0
22:12:51.373220 IP 10.0.1.1.60147 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:51.389115 IP 10.0.1.82.51551 > 10.0.6.1.80: Flags [S], seq 1498807276, win 8192, length 0
22:12:51.405322 IP 10.0.1.1.60147 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:51.473013 IP 10.0.1.82.13972 > 10.0.6.1.80: Flags [S], seq 3560143196, win 8192, length 0
22:12:51.563476 IP 10.0.1.82.43368 > 10.0.6.1.80: Flags [S], seq 748887246, win 8192, length 0
22:12:51.634037 IP 10.0.1.82.37598 > 10.0.6.1.80: Flags [S], seq 3797762218, win 8192, length 0
22:12:51.694943 IP 10.0.1.82.57520 > 10.0.6.1.80: Flags [S], seq 2693683050, win 8192, length 0
22:12:51.773155 IP 10.0.1.82.57191 > 10.0.6.1.80: Flags [S], seq 2221599441, win 8192, length 0
22:12:51.849399 IP 10.0.1.82.62582 > 10.0.6.1.80: Flags [S], seq 574398835, win 8192, length 0
22:12:51.921555 IP 10.0.1.82.32479 > 10.0.6.1.80: Flags [S], seq 133236708, win 8192, length 0
22:12:51.969772 IP 10.0.1.1.57488 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:51.990470 IP 10.0.1.82.57458 > 10.0.6.1.80: Flags [S], seq 3138845930, win 8192, length 0
22:12:52.014197 IP 10.0.1.1.57488 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:52.054015 IP 10.0.1.82.15428 > 10.0.6.1.80: Flags [S], seq 1628277510, win 8192, length 0
22:12:52.136185 IP 10.0.1.82.64577 > 10.0.6.1.80: Flags [S], seq 1912702892, win 8192, length 0
22:12:52.196745 IP 10.0.1.82.38670 > 10.0.6.1.80: Flags [S], seq 2099029106, win 8192, length 0
22:12:52.260473 IP 10.0.1.82.27807 > 10.0.6.1.80: Flags [S], seq 3062964298, win 8192, length 0
22:12:52.316265 IP 10.0.1.82.55425 > 10.0.6.1.80: Flags [S], seq 1478260047, win 8192, length 0
22:12:52.385489 IP 10.0.1.82.4935 > 10.0.6.1.80: Flags [S], seq 2977125147, win 8192, length 0
22:12:52.445333 IP 10.0.1.82.38922 > 10.0.6.1.80: Flags [S], seq 1792393630, win 8192, length 0
22:12:52.500918 IP 10.0.1.82.64612 > 10.0.6.1.80: Flags [S], seq 832747433, win 8192, length 0
22:12:52.573266 IP 10.0.1.82.11072 > 10.0.6.1.80: Flags [S], seq 2033957202, win 8192, length 0
22:12:52.573314 IP 10.0.1.1.58029 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:52.628965 IP 10.0.1.1.58029 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:52.636376 IP 10.0.1.82.55186 > 10.0.6.1.80: Flags [S], seq 869452243, win 8192, length 0
22:12:52.701838 IP 10.0.1.82.21837 > 10.0.6.1.80: Flags [S], seq 1633141763, win 8192, length 0
22:12:52.757372 IP 10.0.1.82.50417 > 10.0.6.1.80: Flags [S], seq 2873177040, win 8192, length 0
22:12:52.826049 IP 10.0.1.82.14377 > 10.0.6.1.80: Flags [S], seq 3184088099, win 8192, length 0
22:12:52.897340 IP 10.0.1.82.43293 > 10.0.6.1.80: Flags [S], seq 71306745, win 8192, length 0
22:12:52.956911 IP 10.0.1.82.4189 > 10.0.6.1.80: Flags [S], seq 2231562237, win 8192, length 0
22:12:53.030355 IP 10.0.1.82.47866 > 10.0.6.1.80: Flags [S], seq 2796446648, win 8192, length 0
22:12:53.109362 IP 10.0.1.82.64330 > 10.0.6.1.80: Flags [S], seq 781748169, win 8192, length 0
22:12:53.177722 IP 10.0.1.82.20338 > 10.0.6.1.80: Flags [S], seq 965231302, win 8192, length 0
22:12:53.187139 IP 10.0.1.1.53826 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:53.234498 IP 10.0.1.1.53826 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:53.234549 IP 10.0.1.82.25206 > 10.0.6.1.80: Flags [S], seq 345040820, win 8192, length 0
22:12:53.293289 IP 10.0.1.82.47043 > 10.0.6.1.80: Flags [S], seq 371754026, win 8192, length 0
22:12:53.367275 IP 10.0.1.82.22531 > 10.0.6.1.80: Flags [S], seq 1194013299, win 8192, length 0
22:12:53.425480 IP 10.0.1.82.3620 > 10.0.6.1.80: Flags [S], seq 2804485763, win 8192, length 0
22:12:53.484913 IP 10.0.1.82.14237 > 10.0.6.1.80: Flags [S], seq 3570350900, win 8192, length 0
22:12:53.549879 IP 10.0.1.82.15631 > 10.0.6.1.80: Flags [S], seq 1195376093, win 8192, length 0
22:12:53.629404 IP 10.0.1.82.46490 > 10.0.6.1.80: Flags [S], seq 54353010, win 8192, length 0
22:12:53.698857 IP 10.0.1.82.25157 > 10.0.6.1.80: Flags [S], seq 60801940, win 8192, length 0
22:12:53.770535 IP 10.0.1.82.42889 > 10.0.6.1.80: Flags [S], seq 2581221991, win 8192, length 0
22:12:53.788634 IP 10.0.1.1.50956 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:53.839296 IP 10.0.1.1.50956 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:53.839328 IP 10.0.1.82.43227 > 10.0.6.1.80: Flags [S], seq 1061688927, win 8192, length 0
22:12:53.909390 IP 10.0.1.82.17269 > 10.0.6.1.80: Flags [S], seq 1059461044, win 8192, length 0
22:12:53.964996 IP 10.0.1.82.43669 > 10.0.6.1.80: Flags [S], seq 1919150979, win 8192, length 0
22:12:54.062748 IP 10.0.1.82.58535 > 10.0.6.1.80: Flags [S], seq 2589084790, win 8192, length 0
22:12:54.141256 IP 10.0.1.82.38357 > 10.0.6.1.80: Flags [S], seq 3014811840, win 8192, length 0
22:12:54.227812 IP 10.0.1.82.52473 > 10.0.6.1.80: Flags [S], seq 3369689788, win 8192, length 0
22:12:54.289466 IP 10.0.1.82.3288 > 10.0.6.1.80: Flags [S], seq 785565908, win 8192, length 0
22:12:54.373182 IP 10.0.1.82.60556 > 10.0.6.1.80: Flags [S], seq 1882605683, win 8192, length 0
22:12:54.373979 IP 10.0.1.1.62018 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:54.408836 IP 10.0.1.1.62018 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:54.445078 IP 10.0.1.82.43364 > 10.0.6.1.80: Flags [S], seq 729081467, win 8192, length 0
22:12:54.519447 IP 10.0.1.82.10319 > 10.0.6.1.80: Flags [S], seq 2902355595, win 8192, length 0
22:12:54.577452 IP 10.0.1.82.46085 > 10.0.6.1.80: Flags [S], seq 1938948675, win 8192, length 0
22:12:54.637170 IP 10.0.1.82.27232 > 10.0.6.1.80: Flags [S], seq 1604111793, win 8192, length 0
22:12:54.700765 IP 10.0.1.82.30551 > 10.0.6.1.80: Flags [S], seq 699939954, win 8192, length 0
22:12:54.753699 IP 10.0.1.82.18580 > 10.0.6.1.80: Flags [S], seq 257509418, win 8192, length 0
22:12:54.822598 IP 10.0.1.82.60101 > 10.0.6.1.80: Flags [S], seq 3982763525, win 8192, length 0
22:12:54.879707 IP 10.0.1.82.6170 > 10.0.6.1.80: Flags [S], seq 3458539142, win 8192, length 0
22:12:54.949129 IP 10.0.1.1.60157 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:54.949166 IP 10.0.1.82.40089 > 10.0.6.1.80: Flags [S], seq 3793631438, win 8192, length 0
22:12:54.964983 IP 10.0.1.1.60157 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:55.014975 IP 10.0.1.82.13578 > 10.0.6.1.80: Flags [S], seq 3581930539, win 8192, length 0
22:12:55.093869 IP 10.0.1.82.12441 > 10.0.6.1.80: Flags [S], seq 2639058959, win 8192, length 0
22:12:55.158868 IP 10.0.1.82.47585 > 10.0.6.1.80: Flags [S], seq 2385131450, win 8192, length 0
22:12:55.224958 IP 10.0.1.82.58810 > 10.0.6.1.80: Flags [S], seq 3218454796, win 8192, length 0
22:12:55.289732 IP 10.0.1.82.35452 > 10.0.6.1.80: Flags [S], seq 3724719589, win 8192, length 0
22:12:55.349190 IP 10.0.1.82.22598 > 10.0.6.1.80: Flags [S], seq 1756270096, win 8192, length 0
22:12:55.433015 IP 10.0.1.82.3991 > 10.0.6.1.80: Flags [S], seq 3919377923, win 8192, length 0
22:12:55.501702 IP 10.0.1.82.8101 > 10.0.6.1.80: Flags [S], seq 341182574, win 8192, length 0
22:12:55.518507 IP 10.0.1.1.51157 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:55.553209 IP 10.0.1.1.51157 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:55.557704 IP 10.0.1.82.20743 > 10.0.6.1.80: Flags [S], seq 4055347098, win 8192, length 0
22:12:55.621376 IP 10.0.1.82.1309 > 10.0.6.1.80: Flags [S], seq 1630288966, win 8192, length 0
22:12:55.687221 IP 10.0.1.82.26219 > 10.0.6.1.80: Flags [S], seq 2041359167, win 8192, length 0
22:12:55.762875 IP 10.0.1.82.19622 > 10.0.6.1.80: Flags [S], seq 2216821245, win 8192, length 0
22:12:55.853067 IP 10.0.1.82.37275 > 10.0.6.1.80: Flags [S], seq 2710668963, win 8192, length 0
22:12:55.920930 IP 10.0.1.82.18844 > 10.0.6.1.80: Flags [S], seq 1890078081, win 8192, length 0
22:12:56.011161 IP 10.0.1.82.58000 > 10.0.6.1.80: Flags [S], seq 1775480397, win 8192, length 0
22:12:56.076949 IP 10.0.1.82.2823 > 10.0.6.1.80: Flags [S], seq 3006746833, win 8192, length 0
22:12:56.092868 IP 10.0.1.1.57749 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:56.125015 IP 10.0.1.1.57749 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:56.137003 IP 10.0.1.82.35074 > 10.0.6.1.80: Flags [S], seq 3201622618, win 8192, length 0
22:12:56.202652 IP 10.0.1.82.38632 > 10.0.6.1.80: Flags [S], seq 1444799239, win 8192, length 0
22:12:56.298819 IP 10.0.1.82.62137 > 10.0.6.1.80: Flags [S], seq 1145238798, win 8192, length 0
22:12:56.409152 IP 10.0.1.82.10664 > 10.0.6.1.80: Flags [S], seq 1819026742, win 8192, length 0
22:12:56.470481 IP 10.0.1.82.40127 > 10.0.6.1.80: Flags [S], seq 3585808994, win 8192, length 0
22:12:56.521153 IP 10.0.1.82.60127 > 10.0.6.1.80: Flags [S], seq 2110400781, win 8192, length 0
22:12:56.586245 IP 10.0.1.82.13482 > 10.0.6.1.80: Flags [S], seq 1556006434, win 8192, length 0
22:12:56.641750 IP 10.0.1.82.40101 > 10.0.6.1.80: Flags [S], seq 4166752833, win 8192, length 0
22:12:56.666515 IP 10.0.1.1.64204 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:56.699468 IP 10.0.1.1.64204 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:56.699501 IP 10.0.1.82.14306 > 10.0.6.1.80: Flags [S], seq 2267840231, win 8192, length 0
22:12:56.757580 IP 10.0.1.82.17926 > 10.0.6.1.80: Flags [S], seq 3511863727, win 8192, length 0
22:12:56.818199 IP 10.0.1.82.37458 > 10.0.6.1.80: Flags [S], seq 1901143224, win 8192, length 0
22:12:56.885299 IP 10.0.1.82.39092 > 10.0.6.1.80: Flags [S], seq 940224011, win 8192, length 0
22:12:56.957887 IP 10.0.1.82.7722 > 10.0.6.1.80: Flags [S], seq 1817222596, win 8192, length 0
22:12:57.013294 IP 10.0.1.82.1998 > 10.0.6.1.80: Flags [S], seq 3533830604, win 8192, length 0
22:12:57.075492 IP 10.0.1.82.26642 > 10.0.6.1.80: Flags [S], seq 1425013036, win 8192, length 0
22:12:57.129510 IP 10.0.1.82.46587 > 10.0.6.1.80: Flags [S], seq 3954847386, win 8192, length 0
22:12:57.186930 IP 10.0.1.82.6024 > 10.0.6.1.80: Flags [S], seq 269638412, win 8192, length 0
22:12:57.253473 IP 10.0.1.1.60119 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:57.264369 IP 10.0.1.82.1935 > 10.0.6.1.80: Flags [S], seq 4273824673, win 8192, length 0
22:12:57.305669 IP 10.0.1.1.60119 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:57.329410 IP 10.0.1.82.49599 > 10.0.6.1.80: Flags [S], seq 483711816, win 8192, length 0
22:12:57.397671 IP 10.0.1.82.64811 > 10.0.6.1.80: Flags [S], seq 2391078232, win 8192, length 0
22:12:57.457744 IP 10.0.1.82.54488 > 10.0.6.1.80: Flags [S], seq 1865659500, win 8192, length 0
22:12:57.520837 IP 10.0.1.82.52628 > 10.0.6.1.80: Flags [S], seq 1822376275, win 8192, length 0
22:12:57.580638 IP 10.0.1.82.47533 > 10.0.6.1.80: Flags [S], seq 3504860932, win 8192, length 0
22:12:57.643020 IP 10.0.1.82.51321 > 10.0.6.1.80: Flags [S], seq 781136966, win 8192, length 0
22:12:57.705414 IP 10.0.1.82.25474 > 10.0.6.1.80: Flags [S], seq 264810337, win 8192, length 0
22:12:57.781887 IP 10.0.1.82.61362 > 10.0.6.1.80: Flags [S], seq 1923040440, win 8192, length 0
22:12:57.854661 IP 10.0.1.82.3835 > 10.0.6.1.80: Flags [S], seq 335099317, win 8192, length 0
22:12:57.867386 IP 10.0.1.1.56523 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:57.908595 IP 10.0.1.1.56523 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:57.922196 IP 10.0.1.82.25081 > 10.0.6.1.80: Flags [S], seq 2054969381, win 8192, length 0
22:12:58.002446 IP 10.0.1.82.2163 > 10.0.6.1.80: Flags [S], seq 3113470346, win 8192, length 0
22:12:58.075901 IP 10.0.1.82.5712 > 10.0.6.1.80: Flags [S], seq 1562042710, win 8192, length 0
22:12:58.142394 IP 10.0.1.82.63331 > 10.0.6.1.80: Flags [S], seq 1680808322, win 8192, length 0
22:12:58.249040 IP 10.0.1.82.11622 > 10.0.6.1.80: Flags [S], seq 2153953907, win 8192, length 0
22:12:58.325747 IP 10.0.1.82.10964 > 10.0.6.1.80: Flags [S], seq 1550496204, win 8192, length 0
22:12:58.385176 IP 10.0.1.82.18180 > 10.0.6.1.80: Flags [S], seq 544561013, win 8192, length 0
22:12:58.458098 IP 10.0.1.1.50461 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:58.458610 IP 10.0.1.82.60668 > 10.0.6.1.80: Flags [S], seq 1581613322, win 8192, length 0
22:12:58.501164 IP 10.0.1.1.50461 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:58.537200 IP 10.0.1.82.1682 > 10.0.6.1.80: Flags [S], seq 867251690, win 8192, length 0
22:12:58.602223 IP 10.0.1.82.25960 > 10.0.6.1.80: Flags [S], seq 2118794068, win 8192, length 0
22:12:58.661256 IP 10.0.1.82.39816 > 10.0.6.1.80: Flags [S], seq 4188964005, win 8192, length 0
22:12:58.752954 IP 10.0.1.82.58626 > 10.0.6.1.80: Flags [S], seq 2333668400, win 8192, length 0
22:12:58.809667 IP 10.0.1.82.47555 > 10.0.6.1.80: Flags [S], seq 1935367184, win 8192, length 0
22:12:58.871722 IP 10.0.1.82.4225 > 10.0.6.1.80: Flags [S], seq 707296763, win 8192, length 0
22:12:58.925776 IP 10.0.1.82.34504 > 10.0.6.1.80: Flags [S], seq 362295881, win 8192, length 0
22:12:58.981330 IP 10.0.1.82.10417 > 10.0.6.1.80: Flags [S], seq 721615558, win 8192, length 0
22:12:59.037034 IP 10.0.1.82.18675 > 10.0.6.1.80: Flags [S], seq 1050541100, win 8192, length 0
22:12:59.037056 IP 10.0.1.1.59902 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:59.072987 IP 10.0.1.1.59902 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:59.103084 IP 10.0.1.82.23593 > 10.0.6.1.80: Flags [S], seq 3129636904, win 8192, length 0
22:12:59.157375 IP 10.0.1.82.24566 > 10.0.6.1.80: Flags [S], seq 3699499460, win 8192, length 0
22:12:59.218056 IP 10.0.1.82.32681 > 10.0.6.1.80: Flags [S], seq 4172646678, win 8192, length 0
22:12:59.273764 IP 10.0.1.82.64552 > 10.0.6.1.80: Flags [S], seq 2281064875, win 8192, length 0
22:12:59.357096 IP 10.0.1.82.1269 > 10.0.6.1.80: Flags [S], seq 158648581, win 8192, length 0
22:12:59.412969 IP 10.0.1.82.57907 > 10.0.6.1.80: Flags [S], seq 3470142454, win 8192, length 0
22:12:59.470097 IP 10.0.1.82.19504 > 10.0.6.1.80: Flags [S], seq 1876538736, win 8192, length 0
22:12:59.537815 IP 10.0.1.82.57230 > 10.0.6.1.80: Flags [S], seq 2457315614, win 8192, length 0
22:12:59.589984 IP 10.0.1.82.63373 > 10.0.6.1.80: Flags [S], seq 2094204021, win 8192, length 0
22:12:59.607036 IP 10.0.1.1.57103 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:12:59.645337 IP 10.0.1.82.35549 > 10.0.6.1.80: Flags [S], seq 4166519288, win 8192, length 0
22:12:59.653574 IP 10.0.1.1.57103 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:12:59.702189 IP 10.0.1.82.8447 > 10.0.6.1.80: Flags [S], seq 962176035, win 8192, length 0
22:12:59.757876 IP 10.0.1.82.44907 > 10.0.6.1.80: Flags [S], seq 426948516, win 8192, length 0
22:12:59.827139 IP 10.0.1.82.49883 > 10.0.6.1.80: Flags [S], seq 4053281717, win 8192, length 0
22:12:59.882238 IP 10.0.1.82.61120 > 10.0.6.1.80: Flags [S], seq 962708540, win 8192, length 0
22:12:59.938412 IP 10.0.1.82.11733 > 10.0.6.1.80: Flags [S], seq 4256726876, win 8192, length 0
22:13:00.007235 IP 10.0.1.82.27634 > 10.0.6.1.80: Flags [S], seq 4225145979, win 8192, length 0
22:13:00.083926 IP 10.0.1.82.8120 > 10.0.6.1.80: Flags [S], seq 3820933100, win 8192, length 0
22:13:00.141020 IP 10.0.1.82.1043 > 10.0.6.1.80: Flags [S], seq 1095682373, win 8192, length 0
22:13:00.199318 IP 10.0.1.1.53645 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:00.219596 IP 10.0.1.82.47363 > 10.0.6.1.80: Flags [S], seq 2595477359, win 8192, length 0
22:13:00.242995 IP 10.0.1.1.53645 > 10.0.6.1.80: Flags [.], ack 1, win 8192, length 0
22:13:00.287494 IP 10.0.1.82.54459 > 10.0.6.1.80: Flags [S], seq 4053086500, win 8192, length 0
22:13:00.362181 IP 10.0.1.82.39509 > 10.0.6.1.80: Flags [S], seq 1350278606, win 8192, length 0
22:13:00.441041 IP 10.0.1.82.39402 > 10.0.6.1.80: Flags [S], seq 969443861, win 8192, length 0
22:13:00.517842 IP 10.0.1.82.29210 > 10.0.6.1.80: Flags [S], seq 4194020126, win 8192, length 0
22:13:00.572939 IP 10.0.1.82.43382 > 10.0.6.1.80: Flags [S], seq 3286549217, win 8192, length 0
22:13:00.653332 IP 10.0.1.82.65018 > 10.0.6.1.80: Flags [S], seq 4276948014, win 8192, length 0
22:13:00.723208 IP 10.0.1.82.11569 > 10.0.6.1.80: Flags [S], seq 424701846, win 8192, length 0
22:13:00.793058 IP 10.0.1.1.50212 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:00.793090 IP 10.0.1.82.47877 > 10.0.6.1.80: Flags [S], seq 3956267645, win 8192, length 0
22:13:00.813778 IP 10.0.1.1.50212 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:00.857349 IP 10.0.1.82.36363 > 10.0.6.1.80: Flags [S], seq 685433635, win 8192, length 0
22:13:01.349217 IP 10.0.1.1.60969 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:01.385602 IP 10.0.1.1.60969 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:01.935241 IP 10.0.1.1.64320 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:01.983014 IP 10.0.1.1.64320 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:02.521035 IP 10.0.1.1.56206 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:02.552985 IP 10.0.1.1.56206 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:03.093134 IP 10.0.1.1.59304 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:03.133058 IP 10.0.1.1.59304 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:03.683458 IP 10.0.1.1.53237 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:03.733275 IP 10.0.1.1.53237 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:04.281180 IP 10.0.1.1.50820 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:04.313966 IP 10.0.1.1.50820 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:04.854232 IP 10.0.1.1.63023 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:04.917491 IP 10.0.1.1.63023 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:05.454488 IP 10.0.1.1.49945 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:05.486765 IP 10.0.1.1.49945 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0
22:13:06.029538 IP 10.0.1.1.56113 > 10.0.6.1.80: Flags [S], seq 0, win 8192, length 0
22:13:06.078738 IP 10.0.1.1.56113 > 10.0.6.1.80: Flags [.], ack 0, win 8192, length 0



604 packets captured
684 packets received by filter
0 packets dropped by kernel
